Prediction_ID,Actual_TEY,Predicted_TEY,Actual_CO,Predicted_CO,Actual_NOX,Predicted_NOX
5964,146.35,146.44905,1.1761,1.7041107,53.519,51.339046
5965,133.51,133.60594,2.9204,1.9936525,88.513,85.06208
5966,109.58,109.713165,5.3885,5.2218776,63.831,67.27892
5967,109.69,110.646576,4.4763,4.511407,46.36,47.796604
5968,133.45,133.74536,1.5691,2.4772966,77.915,80.28282
5969,132.04,132.40868,1.2984,1.7967051,64.625,68.01925
5970,166.13,167.32169,2.5793,2.4211464,59.432,65.14164
5971,134.29,134.64622,1.3438,1.5823671,63.54,71.0045
5972,125.75,124.90544,2.5123,2.785837,63.486,63.249264
5973,153.85,154.44383,0.81253,0.6650623,69.682,70.11402
5974,134.12,134.58234,1.701,1.4930929,72.745,70.4582
5975,133.75,133.7903,0.84444,0.97093606,59.44,63.361557
5976,146.87,147.53424,0.83038,1.3292034,54.539,54.41593
5977,161.89,161.58728,2.4586,2.175599,48.015,54.657597
5978,121.65,121.96309,4.326,5.066051,103.7,95.96286
5979,133.52,134.21956,1.6602,1.6831281,60.912,61.03116
5980,130.06,129.6012,2.234,2.033753,57.195,52.382103
5981,133.62,133.75912,1.1063,1.2111282,64.097,66.32747
5982,131.87,131.63367,1.0588,2.208936,57.989,60.661095
5983,133.55,133.32639,1.6962,1.6882067,59.817,60.996952
5984,133.92,133.68901,1.73,1.3281521,63.839,63.20928
5985,121.7,122.037674,5.3452,5.7749906,85.054,91.84739
5986,165.63,165.71928,2.7737,2.3322937,65.073,65.56318
5987,147.89,147.89642,1.8039,1.5174321,55.349,56.2701
5988,158.38,158.79802,1.1457,0.90062636,62.724,62.293
5989,144.45,145.64166,1.3311,1.8027421,53.902,53.90783
5990,164.63,165.176,0.83749,0.86711204,65.24,66.48303
5991,107.58,107.59219,4.9939,4.96137,69.907,63.554195
5992,134.77,134.49472,0.97838,1.4017364,69.526,68.600075
5993,132.87,134.10893,1.2382,2.2384539,73.349,70.08393
5994,134.74,134.53098,1.0753,1.2554053,64.109,66.25551
5995,122.24,122.37332,2.4916,2.5720665,61.392,61.741337
5996,130.19,129.71684,1.7748,1.598363,51.884,54.141727
5997,158.9,159.43102,0.2343,0.7794584,67.56,66.35233
5998,133.34,133.82603,1.6818,1.7190198,58.986,60.063553
5999,133.57,133.29083,0.90934,0.6367913,87.062,87.51425
6000,152.18,151.86206,0.72668,1.1387646,53.643,57.666313
6001,110.83,111.31378,5.7107,6.3440156,89.042,89.313614
6002,134.54,134.23595,1.3911,1.4048611,82.022,82.58727
6003,111.72,111.54196,4.828,4.820055,92.568,93.86745
6004,133.77,133.94987,1.245,1.1542768,73.419,71.62365
6005,111.24,111.25476,5.1888,4.6763964,67.898,70.09544
6006,134.76,135.11227,1.7379,1.3402202,76.77,76.57048
6007,162.3,162.168,2.1231,1.9252713,51.368,50.117886
6008,129.36,129.15987,1.4418,1.7826042,50.29,48.115627
6009,128.47,127.911224,1.9409,1.8900286,49.603,47.985245
6010,127.64,127.68095,1.722,2.0765672,49.862,49.805244
6011,134.56,134.60452,1.3923,1.184514,61.16,61.322998
6012,129.1,128.71248,1.9527,1.7133708,51.508,48.654266
6013,134.68,134.3159,1.1276,1.376274,76.219,72.80808
6014,133.99,134.16063,1.2666,1.140373,73.772,76.528366
6015,111.08,111.124504,4.0015,4.2135677,52.792,53.86429
6016,134.83,134.55232,2.7877,2.1033895,94.436,79.82647
6017,109.46,109.820206,5.3021,4.7526164,72.639,66.484695
6018,121.93,121.75657,2.1848,2.5499704,53.988,55.032516
6019,131.28,130.838,2.5255,3.944124,60.716,63.8647
6020,112.65,112.737564,1.2817,1.7470002,51.963,54.65539
6021,132.04,132.36856,1.9421,1.4416051,71.103,66.62054
6022,145.46,145.23402,2.2146,1.6070534,59.155,61.583126
6023,133.69,133.87657,1.9676,1.5194931,76.951,76.088326
6024,136.11,135.91536,1.3993,1.9581144,82.594,79.724045
6025,120.75,120.70598,2.6165,2.7066052,56.263,55.477207
6026,152.29,152.3483,0.92752,1.0275867,71.701,72.22849
6027,125.19,125.36462,1.811,1.8649358,53.583,56.638687
6028,109.09,109.9048,4.2482,3.7231789,55.618,55.697094
6029,108.97,109.00761,4.5744,7.150628,56.512,54.421
6030,127.51,127.39286,2.3663,1.9531976,63.976,62.214916
6031,156.36,156.35759,0.70874,1.0994202,62.052,63.49293
6032,105.12,105.173874,6.8984,6.513276,101.47,98.343735
6033,133.9,134.19678,1.3003,0.795169,74.187,70.21783
6034,116.68,115.94974,4.3924,3.5998282,77.412,67.7304
6035,152.9,152.93948,1.1504,1.1870296,62.733,61.710857
6036,171.36,170.4646,0.37778,0.55128217,66.538,69.33585
6037,110.73,110.80122,3.5205,3.6152937,74.803,72.57694
6038,119.19,119.320206,3.0507,3.152468,56.707,56.456566
6039,132.26,132.49596,1.1189,1.6512815,61.023,70.98057
6040,115.84,116.22735,2.2149,3.4470122,60.3,60.171246
6041,130.47,131.74843,2.2912,1.5442772,60.325,54.789978
6042,109.68,109.61165,4.7379,4.940233,53.689,52.707928
6043,161.75,161.26108,0.7641,0.7490591,67.067,65.796715
6044,168.52,168.32932,0.47602,0.40423942,62.044,62.10881
6045,131.71,131.28603,3.738,3.41674,64.936,66.70294
6046,141.48,141.25111,1.1245,1.5012815,63.988,67.92388
6047,133.79,134.03214,1.3874,1.389623,59.64,61.76493
6048,162.63,162.44998,0.8674,0.9314499,69.35,71.32405
6049,134.8,134.4252,0.96499,0.7379265,64.805,61.280228
6050,145.52,145.70555,1.962,1.6361674,55.66,55.712845
6051,103.61,103.645935,3.5514,4.7963014,56.164,56.768696
6052,110.34,109.312546,4.5362,5.4725504,59.002,65.77907
6053,130.27,130.19344,2.214,1.8709887,56.737,52.01285
6054,133.36,133.52109,0.79767,1.454612,67.672,70.769905
6055,110.02,110.332855,2.497,3.4092417,49.227,52.728825
6056,130.88,130.44972,2.3414,3.1631377,60.175,58.81866
6057,172.55,171.08018,2.7476,3.0842905,60.829,63.34884
6058,133.84,133.42697,0.62116,1.2542226,67.178,63.71876
6059,134.66,134.23953,2.8509,1.5288578,87.991,78.61327
6060,133.84,133.82115,1.3309,1.6507663,56.622,57.271988
6061,148.79,150.25821,1.337,3.7462056,52.823,50.785263
6062,134.76,134.31828,2.2569,2.702955,90.49,87.76495
6063,111.05,110.88506,3.1157,3.7400632,48.395,52.64229
6064,124.49,124.659386,2.584,2.1120737,64.245,60.207203
6065,148.24,146.10324,0.72497,0.8426604,54.272,59.736744
6066,120.09,119.10851,0.051379,2.4706168,105.09,73.2125
6067,137.43,137.33287,3.2552,2.3130631,59.661,66.950066
6068,121.84,121.545906,2.8085,2.8490958,65.921,64.21395
6069,121.37,121.22182,3.3026,2.759551,63.887,60.19014
6070,134.81,135.97514,1.4595,1.1949723,61.531,59.600716
6071,114.36,114.356865,8.3743,4.6793985,76.056,81.63245
6072,162.25,161.95238,0.82008,0.7893403,66.112,65.77493
6073,135.71,135.13141,2.3143,1.6634016,66.802,64.8141
6074,150.6,150.32591,0.43061,0.70802736,55.293,56.82111
6075,125.47,126.55112,2.6854,2.2281928,58.44,58.58064
6076,135.3,135.6562,5.5869,2.9555762,65.783,61.584717
6077,153.15,153.1975,1.2821,1.2455893,65.158,60.79052
6078,134.42,134.531,1.517,1.2951993,58.679,61.60293
6079,146.67,146.61378,1.4944,1.4162209,60.436,61.302242
6080,156.27,155.816,0.89024,1.4221145,72.838,71.96632
6081,112.6,112.447044,2.0664,1.9874198,53.428,53.147636
6082,140.98,141.03922,1.5069,1.4815361,41.089,52.301174
6083,106.34,106.82123,5.7744,7.4383116,82.898,89.48856
6084,135.78,135.37044,2.1058,2.187932,63.324,62.103012
6085,135.29,134.9908,1.7209,1.3727605,75.186,75.46249
6086,132.79,133.27019,1.4275,1.5397365,64.441,64.42547
6087,165.7,165.24611,0.45892,1.2637773,68.118,70.15757
6088,143.34,143.08852,1.5022,1.5185356,58.44,58.798115
6089,134.12,134.04797,0.65169,1.0241636,78.411,80.374626
6090,114.51,114.26371,1.8885,2.3035283,59.621,58.029037
6091,131.3,131.1469,2.4356,2.5244038,59.585,61.01071
6092,132.59,131.69598,3.7438,3.6641254,68.274,68.623795
6093,134.28,133.67073,0.30199,1.065004,74.4,74.558495
6094,148.51,149.05598,0.74844,1.3025937,57.832,63.34976
6095,149.86,150.21272,1.5133,1.1864954,54.183,55.187874
6096,130.99,130.95526,3.9328,3.2729676,65.63,65.79491
6097,168.06,167.12825,0.48407,0.849283,56.764,62.350105
6098,134.19,134.1678,1.2498,1.5165067,72.839,76.250534
6099,134.61,134.47816,1.171,1.3207319,62.729,60.613464
6100,153.86,154.27502,3.459,3.4523869,59.916,61.050377
6101,132.74,132.80212,4.0994,1.5294471,74.564,70.11276
6102,134.71,134.52261,1.6897,1.2061745,83.984,84.74881
6103,154.72,154.52693,1.2079,0.792168,62.003,58.506218
6104,129.64,129.81097,1.9781,2.133071,41.838,47.436604
6105,108.71,108.821,4.9516,5.618579,76.737,74.896675
6106,135.5,135.47395,1.5962,1.5407928,80.156,81.23118
6107,144.97,144.67238,0.088768,0.7647335,57.777,61.2416
6108,133.76,133.7426,0.81306,1.0355525,65.427,65.00215
6109,133.76,135.0795,1.3219,1.3994237,79.232,79.27681
6110,157.16,156.98935,0.2135,1.3948919,56.098,60.565105
6111,132.93,133.58965,1.4945,2.0139542,75.116,75.17482
6112,129.59,129.24913,2.4384,2.0905833,44.439,48.792038
6113,110.09,110.331245,7.1553,4.0195775,54.897,57.424805
6114,133.71,134.05698,0.76276,2.080679,79.996,84.45088
6115,147.27,147.12885,1.5636,1.3914373,59.825,59.873184
6116,158.86,158.80377,2.5251,2.7803946,57.654,62.760864
6117,108.77,108.6828,4.1262,3.7918909,51.154,49.87659
6118,110.66,110.82021,4.5124,4.7929416,49.475,49.231743
6119,133.61,133.48264,1.5561,2.1019545,82.287,82.35618
6120,122.26,122.92341,2.1319,2.4211662,74.655,75.79492
6121,133.18,133.35611,0.99014,1.5207491,64.009,67.91375
6122,145.88,145.70311,1.1898,1.4157541,53.762,54.34604
6123,157.65,157.23973,0.7996,0.7747043,59.773,66.64358
6124,133.79,133.77316,0.19742,0.64420956,61.343,64.40893
6125,123.28,122.88575,3.6162,3.11728,64.392,68.92205
6126,152.43,152.54095,1.1729,1.2999712,50.584,54.724506
6127,129.89,130.1793,1.9582,2.2195635,53.02,48.610287
6128,120.08,119.78016,2.4196,2.4410145,55.644,50.892727
6129,125.2,125.85447,4.2977,3.8961494,71.498,69.55449
6130,138.88,137.13542,1.8782,1.9695618,74.346,75.19234
6131,161.5,161.48705,0.84171,1.1928792,69.139,71.927185
6132,150.82,150.99509,0.86783,0.7879857,57.751,55.7243
6133,152.51,151.40025,0.62259,1.0142168,72.676,71.019394
6134,154.19,153.61093,1.012,1.2133294,71.177,71.312126
6135,157.24,157.26114,2.3668,1.6348393,52.337,54.024616
6136,130.98,130.96106,2.6413,2.612825,60.781,61.061047
6137,153.25,153.80638,1.353,1.2394402,61.616,62.295338
6138,136.95,135.04039,1.6643,1.499972,77.887,69.98199
6139,133.74,133.7042,0.28609,0.98986566,62.962,63.53193
6140,147.53,147.45158,2.6475,1.5716214,58.838,54.714794
6141,155.32,155.01738,2.1171,1.3389221,50.07,59.865044
6142,133.15,133.25706,1.646,1.584645,62.51,62.82633
6143,133.65,133.89209,0.41468,1.4450696,72.906,74.87644
6144,133.81,133.11143,1.2388,1.3027571,63.461,64.13199
6145,152.75,152.39095,0.96194,1.1088666,72.658,73.641396
6146,111.78,111.755875,2.432,2.3961306,59.013,57.946854
6147,130.46,130.3204,1.7891,1.8080212,56.638,57.166664
6148,127.64,127.31251,2.2313,1.9734474,53.515,51.899883
6149,142.5,142.07742,1.3875,1.1030953,59.628,60.284737
6150,149.71,149.3826,1.5694,1.4691006,48.401,50.749603
6151,118.73,119.231865,2.6403,2.9923205,57.861,57.795933
6152,109.11,108.621864,7.483,6.4735804,84.414,85.36219
6153,108.96,108.61542,3.8679,2.9521213,54.635,53.85939
6154,116.76,115.97987,4.6715,4.405303,88.252,86.58728
6155,129.59,129.98244,1.8675,2.8791656,62.378,66.64488
6156,145.55,145.49435,1.2511,1.1826966,52.003,52.8167
6157,109.18,109.03039,5.8504,5.6502557,78.682,79.36345
6158,109.37,109.1714,5.5387,5.368852,58.194,60.626747
6159,130.44,130.56816,2.2634,1.7688221,52.411,51.571934
6160,128.05,127.034836,1.8074,2.2680326,47.606,49.288002
6161,133.17,133.29349,0.37523,1.4087787,79.422,72.63767
6162,129.53,129.82442,3.9098,3.4501038,67.557,66.31014
6163,133.19,133.34889,1.8389,1.6042801,69.812,69.38144
6164,123.64,123.62981,1.9906,2.5739887,65.355,65.94607
6165,147.49,146.74837,1.0574,1.3068439,70.273,67.2208
6166,148.17,147.88152,1.4007,1.8684702,50.006,52.803936
6167,134.62,134.421,1.9468,1.4677347,69.07,69.81209
6168,154.15,153.15181,1.5876,1.2464799,55.974,56.03217
6169,149.26,148.52321,0.92345,1.3208696,58.351,59.232967
6170,141.65,141.31296,3.0389,2.6202881,65.134,66.46681
6171,133.89,133.58475,0.2904,0.9383239,63.121,64.52043
6172,107.94,108.39303,19.318,16.671394,81.645,81.35779
6173,109.24,109.72509,4.7754,5.7632747,81.758,81.52671
6174,111.81,111.76344,1.738,3.067598,55.531,53.694427
6175,103.8,104.11241,12.024,11.352986,94.117,95.20034
6176,161.29,161.46756,0.79442,0.6729723,60.815,66.091515
6177,133.78,134.05247,0.93752,1.640443,65.277,67.87132
6178,146.15,146.25519,0.46142,0.30446398,50.347,53.22512
6179,109.49,109.75538,5.3935,5.7275186,60.206,62.157707
6180,113.46,112.82428,3.888,3.701216,83.776,75.76602
6181,133.68,133.79541,1.6731,1.4197129,73.043,71.28966
6182,133.65,133.82957,1.5217,1.7797732,76.641,76.296
6183,104.15,103.44017,5.8203,6.7735944,80.174,78.38062
6184,145.67,145.82353,1.5716,1.8901628,55.392,56.223835
6185,132.83,133.12115,1.786,2.2927358,54.341,57.50067
6186,134.01,134.2055,2.557,1.9920759,76.241,77.587265
6187,122.01,122.38641,2.232,2.5425363,68.579,69.168846
6188,108.65,108.25493,5.6965,5.5694838,62.632,64.75651
6189,104.8,105.14265,8.3515,8.57743,91.125,84.978264
6190,111.73,111.65745,3.077,2.6096218,58.716,57.851803
6191,133.6,134.1184,1.6913,1.909776,55.571,57.345695
6192,162.36,162.53773,2.6199,2.5128574,56.606,57.32611
6193,153.42,152.94453,1.7591,1.2368823,78.692,76.398705
6194,133.76,133.98453,2.4731,1.69642,70.299,68.96045
6195,130.43,130.18317,3.6518,3.6197014,86.895,84.987114
6196,130.91,130.68504,2.753,3.4351044,59.68,62.40446
6197,135.52,136.01514,1.5651,1.8159299,54.984,53.98507
6198,111.34,111.1606,2.4767,2.2467222,51.572,55.785965
6199,133.77,133.61012,1.4086,1.183118,71.259,71.755035
6200,158.48,158.33052,0.92075,0.9772238,66.59,66.35461
6201,138.85,137.53842,0.91918,1.2110564,75.678,73.548935
6202,163.32,163.97769,2.7233,2.6095743,59.001,58.11082
6203,127.5,127.50276,1.5281,2.0686417,53.727,54.119064
6204,163.02,163.4676,0.66281,0.34570304,64.302,63.223415
6205,165.75,165.6115,0.40845,0.92231536,70.735,71.23089
6206,148.19,147.7975,1.1598,1.8394995,54.137,55.050606
6207,165.53,165.85541,2.2022,1.3770792,47.599,55.964245
6208,110.16,110.30648,9.3472,9.35223,98.741,91.82439
6209,112.72,113.039734,5.1449,5.1407433,113.76,110.86125
6210,133.11,133.45146,1.3488,1.8840988,67.451,65.63249
6211,165.51,164.99092,2.39,1.990022,60.615,61.81861
6212,134.36,134.25183,1.7092,1.7916397,64.046,63.217587
6213,121.61,121.16254,1.9301,2.0365527,60.222,61.093086
6214,130.5,130.43732,2.1138,1.776228,58.11,58.31199
6215,134.26,133.93738,1.5178,1.9725077,61.53,63.052895
6216,156.07,157.7286,1.5144,1.6711725,78.601,72.17471
6217,162.09,161.39357,2.0823,2.1678872,50.577,60.172886
6218,142.79,143.39066,0.66302,0.6545283,74.805,73.54931
6219,122.04,122.02383,2.1336,2.232669,47.43,48.52928
6220,133.98,134.06113,1.1667,1.1798623,78.475,82.54194
6221,132.3,132.6815,2.7291,1.4702139,68.104,63.118862
6222,117.57,117.47769,3.7489,4.014091,55.092,62.849007
6223,134.75,134.18054,1.81,1.266113,74.675,69.08995
6224,133.66,133.7083,0.87846,1.1418512,72.059,73.26766
6225,133.56,133.34799,0.7629,1.0749424,58.944,61.799145
6226,126.56,126.69655,1.2475,1.9250442,60.043,62.708336
6227,131.78,131.59166,1.8414,1.8525815,53.888,55.82616
6228,133.99,134.11617,3.5018,2.3203802,57.87,60.873486
6229,134.3,134.06065,1.2523,1.4146037,72.429,73.62243
6230,130.12,130.00728,2.7792,2.5660865,57.512,56.117546
6231,134.59,134.18503,1.2958,1.1367925,60.049,60.91162
6232,141.11,140.87761,1.7066,1.4290668,61.493,62.89453
6233,152.73,152.84122,1.1363,1.1995171,72.991,73.227936
6234,150.19,150.50609,1.3623,1.2335801,56.049,55.17869
6235,109.45,109.56026,7.4033,8.117093,88.701,89.462105
6236,110.26,110.077866,4.4635,4.133985,46.466,53.566715
6237,135.63,135.28853,1.2427,1.9582555,62.426,61.73946
6238,160.03,159.76729,0.040095,0.70763576,69.119,69.811325
6239,147.16,146.6149,1.9617,1.587865,55.217,55.221527
6240,119.34,119.74118,3.9938,3.4020004,57.168,57.734055
6241,133.35,133.29103,1.421,1.6280302,73.838,74.49416
6242,133.22,133.36774,1.0987,1.7867225,64.467,71.506325
6243,135.21,135.50148,2.0832,1.0837605,70.12,68.334724
6244,133.76,133.7628,0.48095,0.4621618,64.261,64.89268
6245,131.4,131.94923,1.7734,1.9217585,68.889,68.64657
6246,133.9,134.18138,1.7054,1.5898026,79.563,79.825615
6247,130.22,130.19473,3.4948,3.4507122,61.939,63.345516
6248,112.53,112.1073,2.3548,5.0897155,58.865,70.665146
6249,108.82,109.07458,8.7665,8.703862,80.242,81.78064
6250,133.54,133.68445,1.9061,1.5145266,74.621,72.99426
6251,135.2,135.6832,0.55107,0.38972637,63.345,62.94028
6252,113.29,113.26261,3.536,3.9824052,66.992,67.38969
6253,132.99,133.54538,2.1407,1.7711278,72.12,68.58634
6254,161.99,161.94673,0.51085,0.71979105,74.348,76.204956
6255,132.62,132.64777,0.94598,1.1645199,61.493,61.64165
6256,109.65,109.70234,3.8968,4.320651,52.086,48.7121
6257,147.55,147.81961,1.3109,2.2769809,51.86,53.241318
6258,128.71,129.19662,2.1635,2.2990038,58.551,58.43483
6259,143.18,143.44952,0.63501,0.9440543,78.872,85.34013
6260,132.21,132.99895,1.1576,1.5310891,62.271,65.02006
6261,129.52,129.68494,2.3152,2.2458835,49.101,49.057228
6262,133.24,133.0727,1.2399,2.3886569,59.695,60.476223
6263,159.48,159.18436,1.9981,2.0867674,50.572,48.935566
6264,111.31,111.573586,3.9204,3.8204758,72.721,73.11348
6265,130.71,130.79283,0.83703,1.9365036,50.815,54.866066
6266,160.59,160.39783,0.70752,1.107648,67.372,67.16801
6267,146.42,146.08858,0.51271,1.231104,55.726,57.277355
6268,134.26,134.34294,1.597,1.6817412,61.153,60.810707
6269,133.76,134.0562,1.8441,1.5116427,63.367,63.107
6270,151.06,152.74481,2.1684,1.1551038,72.297,67.37043
6271,162.14,162.24275,2.6836,2.6387491,60.874,59.46299
6272,133.77,133.5113,1.3244,1.4391905,60.546,61.341427
6273,135.28,135.18661,3.3475,1.4243786,73.687,71.53715
6274,152.83,152.92245,1.4252,1.2058948,60.356,61.478336
6275,133.53,133.80132,1.8163,1.4163531,80.208,78.72188
6276,134.53,134.59892,1.5036,2.0152175,77.132,80.87049
6277,161.87,161.7821,0.70325,0.57903117,67.658,66.95591
6278,140.85,140.10612,0.50982,1.0137393,66.881,72.35937
6279,132.07,132.41298,1.1361,1.4960438,59.935,60.791584
6280,149.12,149.0924,0.22686,0.47779912,52.765,53.179554
6281,132.54,133.30463,7.7997,2.5844467,66.253,60.768147
6282,146.66,146.32893,1.9906,1.9824328,56.683,55.06846
6283,111.26,111.16882,2.7932,4.0413938,70.67,72.68415
6284,110.36,110.37968,5.6932,5.4513254,72.052,71.81867
6285,133.46,133.85155,0.75503,1.3716093,79.705,80.117584
6286,140.84,140.91321,1.6156,1.5930452,62.477,62.663887
6287,134.56,135.18437,0.25767,0.80294025,61.366,62.647938
6288,122.08,121.768715,3.532,3.1049616,69.167,70.84927
6289,109.41,108.93696,6.9216,7.920979,81.624,84.83364
6290,134.46,134.84221,1.4455,0.87616444,65.998,65.356926
6291,134.87,134.461,0.95744,1.1539024,56.534,61.67722
6292,141.75,144.24852,1.1153,1.3350856,62.448,56.44889
6293,104.63,105.51655,4.8933,7.727959,69.588,83.45178
6294,130.77,131.32771,0.75746,1.4171846,62.135,67.88675
6295,156.89,158.68091,1.5755,1.4062581,83.413,67.651245
6296,149.43,149.72299,1.5273,1.0923802,59.183,56.11234
6297,133.45,133.43109,2.7103,1.8916008,85.522,82.99849
6298,134.8,134.62943,1.5067,1.5807254,60.928,62.427513
6299,124.41,124.69642,4.1458,2.9138017,64.752,62.252453
6300,148.35,148.01332,1.4533,1.4516163,48.189,51.41416
6301,138.82,138.39964,3.106,2.1357481,65.239,61.961563
6302,161.41,161.45337,1.5575,1.5835458,63.585,64.58999
6303,157.29,157.82193,1.0741,1.1192442,76.188,66.76269
6304,134.33,134.37659,1.1558,0.991323,68.179,67.41004
6305,159.29,159.59349,1.9772,2.2092779,59.958,65.794914
6306,133.76,133.61273,0.9571,1.8077259,58.54,62.467796
6307,115.84,114.62171,2.9765,3.3735971,71.955,71.71547
6308,155.48,154.80142,0.24352,1.4192487,71.664,72.379585
6309,131.8,131.6491,0.80436,1.9747611,67.3,69.16998
6310,120.31,120.50569,2.3201,2.217234,60.926,61.012978
6311,130.33,130.0464,3.3576,2.8066757,62.286,63.137554
6312,112.71,112.21603,2.014,2.4785056,56.723,56.66588
6313,130.09,130.30005,1.9191,3.2101495,49.805,48.947174
6314,133.82,134.54543,0.89567,1.1619638,63.979,64.81705
6315,111.82,111.58871,1.9855,2.1974006,53.669,56.18664
6316,133.67,133.7274,1.5865,1.4268205,61.271,60.786648
6317,134.68,134.47684,1.8836,1.9543372,84.233,84.19605
6318,132.86,133.54977,1.7679,1.3333955,75.614,66.25183
6319,121.91,122.09632,1.7129,2.0053313,69.841,70.264595
6320,109.29,109.29129,3.9032,4.6253686,57.252,59.480434
6321,129.39,129.81744,0.78055,2.2117355,83.35,76.87792
6322,145.92,146.33386,1.4982,1.7401246,60.074,54.112404
6323,112.04,112.2685,3.2428,4.781358,57.163,55.868336
6324,148.57,148.05452,1.3393,1.6882344,57.094,55.23539
6325,107.7,108.132706,6.0865,6.43099,70.001,69.40066
6326,131.19,130.93674,2.0449,1.9805346,56.779,54.518482
6327,133.35,133.31697,1.5263,1.2346154,66.608,73.9273
6328,124.79,125.04257,3.794,4.0719857,68.523,70.381004
6329,135.54,135.30084,1.0207,1.1494979,61.755,61.266224
6330,133.08,132.77327,0.87138,1.2698245,63.264,64.97743
6331,144.5,144.55313,1.1791,1.2066365,53.798,52.926723
6332,110.53,110.1759,9.8101,10.420959,97.125,98.43345
6333,129.29,128.66225,2.6206,2.274431,48.553,50.41336
6334,115.65,113.221695,3.3149,2.9064991,48.569,52.820816
6335,110.2,109.765976,12.659,12.643593,110.6,114.13793
6336,133.78,134.09767,2.5616,2.1964288,83.493,83.00211
6337,154.88,154.88498,0.86686,0.9113193,75.781,73.52023
6338,130.05,130.29533,2.0634,2.0055625,51.832,52.218544
6339,131.05,131.38622,2.178,2.23451,52.719,51.646084
6340,157.63,157.60512,0.28254,0.46889773,72.473,71.79708
6341,160.96,161.08372,0.45143,0.4857872,67.188,67.751945
6342,109.08,108.284164,3.6724,4.408499,69.064,69.033325
6343,146.72,146.93825,1.2224,0.81364197,66.981,63.42671
6344,148.07,148.41681,1.4027,1.4917092,45.671,46.516666
6345,159.55,158.99272,0.33836,0.5951455,60.166,64.70657
6346,108.21,108.42473,5.5781,4.7140474,62.117,60.486134
6347,130.57,130.65097,2.1569,1.8694927,52.254,52.107975
6348,163.09,163.01616,0.93697,0.7794996,62.352,63.391068
6349,133.7,134.24478,0.97789,1.8074757,84.735,81.78456
6350,149.35,148.80302,1.0823,1.989166,51.162,53.439983
6351,134.06,134.437,1.4844,1.5365595,66.98,64.65716
6352,129.99,130.01616,3.1876,2.5784469,75.018,77.06317
6353,122.05,122.98807,4.9606,4.0038576,106.75,104.61376
6354,110.73,110.69867,4.4107,4.085872,56.671,54.997852
6355,115.39,115.12338,5.0668,5.4694886,79.214,77.11007
6356,131.91,131.00061,2.8422,3.4335825,60.666,63.118324
6357,133.23,133.44275,1.7046,1.6770668,68.985,69.880325
6358,131.11,130.89516,3.16,3.4928913,66.306,65.24269
6359,132.83,133.05508,1.5083,1.7770787,55.503,55.370567
6360,145.53,145.09045,1.3341,1.3853223,54.039,52.9095
6361,131.39,131.71945,2.8142,2.8778207,63.417,63.919895
6362,133.8,134.02815,1.2899,1.4907732,62.942,62.538864
6363,111.78,112.37934,4.8859,4.2996917,60.691,59.17195
6364,137.69,138.1539,1.7275,1.4480462,62.606,60.476154
6365,154.04,153.3224,0.51582,0.5591907,69.872,69.79234
6366,144.69,144.06526,2.7751,2.4050016,66.469,62.584198
6367,132.71,132.71869,1.3236,1.593874,59.033,60.20635
6368,134.3,134.60988,1.2797,1.4716642,74.823,76.20916
6369,133.54,133.63312,0.26839,1.1585695,74.832,73.43985
6370,154.17,153.53482,0.72362,0.9202448,66.466,69.02095
6371,134.32,134.1456,1.0738,1.8290263,71.285,73.277336
6372,128.76,128.52463,1.5449,2.1130981,63.721,69.53007
6373,165.71,165.55826,0.77602,0.49928436,65.11,65.215935
6374,123.37,123.13158,1.9326,2.6303108,76.908,76.92925
6375,125.63,125.65635,2.7997,2.3302126,51.976,56.03075
6376,168.2,168.8842,0.19987,0.28701374,67.275,65.82195
6377,122.22,122.33941,3.1512,2.9131665,67.991,72.034195
6378,104.28,102.39225,8.2033,9.206039,87.225,91.56094
6379,132.78,133.00963,1.3481,1.5799841,67.481,67.7561
6380,155.71,155.32603,0.73388,1.0989748,75.975,75.15857
6381,122.74,123.09741,3.0055,3.2212486,67.516,68.066826
6382,154.04,153.36615,0.96875,0.9447001,64.728,64.050415
6383,134.84,134.3921,1.2853,1.2838281,62.454,61.058163
6384,134.06,133.70117,0.84447,1.0293498,82.929,83.172195
6385,163.09,164.51724,1.3713,1.2340559,73.398,69.07696
6386,133.78,133.82388,0.74801,1.3969816,71.777,70.10298
6387,110.27,110.50792,4.6405,4.7036176,50.745,52.251183
6388,121.06,121.05284,2.7072,2.5756068,58.308,59.747665
6389,117.13,116.60412,4.2966,4.3057556,62.911,64.09141
6390,133.82,133.96585,1.4182,1.3911207,67.347,67.87165
6391,107.82,107.924904,2.6077,4.191753,56.381,57.584354
6392,134.94,134.43867,1.8456,1.0430111,81.765,80.03782
6393,133.82,133.70044,0.16002,0.53579164,60.885,61.983738
6394,159.27,159.11043,0.8872,0.6221624,74.332,69.642654
6395,128.36,127.76558,1.3973,1.900569,39.667,46.573658
6396,133.64,133.71509,1.6465,1.3357468,69.969,73.43368
6397,109.84,110.52051,5.4887,5.3228254,71.039,70.99588
6398,134.34,134.07115,1.9083,1.6921446,66.726,67.84682
6399,134.39,134.19188,1.1992,1.4282113,69.677,69.55242
6400,169.61,169.97078,0.79606,0.74813855,66.164,67.80767
6401,123.01,122.47028,2.2112,1.7143791,44.257,45.286
6402,155.03,154.5546,0.19933,0.68583345,45.698,53.581867
